"code régime";"caisse gestionnaire";"centre gestionnaire";"libellé";"régime";"organisme destinataire";"code centre informatique";"adresse 1";"adresse 2";"commune";"code postal";"cédex";"téléphone";"fax"
"99";"421";"0617";"SMERRA Roanne";"Sections Locales Mutalistes - SLM";"044";"007";"14 pl Hôtel de Ville ";"";"ROANNE ";"42300";"";"04 77 67 78 96";""
"99";"422";"0601";"LMDE Saint Etienne";"Sections Locales Mutalistes - SLM";"423";"044";"240 avenue du Général De gaulle";"";"BRON";"69500";"";"04 72 37 90 50";"04 72 37 90 59 "
"99";"422";"0603";"CMCAS Saint Etienne";"Sections Locales Mutalistes - SLM";"422";"345";"4 RUE BORUE";"";"ST ETIENNE";"42000";"";"";""
"99";"422";"0617";"SMERRA Saint Etienne";"Sections Locales Mutalistes - SLM";"046";"007";"37 r 11 Novembre ";"";"SAINT ETIENNE ";"42000";"";"04 77 80 02 17";""
"99";"431";"0603";"CMCAS Le Puy";"Sections Locales Mutalistes - SLM";"431";"205";"6 RUE D'ALENCON";"";"LE PUY EN VELAY";"43000";"";"";""
"99";"441";"0601";"LMDE Nantes";"Sections Locales Mutalistes - SLM";"444";"044";"LMDE";"BP 40235";"RENNES";"35202";"Cedex 2";"02 40 48 26 50";"02 40 08 06 64"
"99";"441";"0603";"CMCAS Nantes";"Sections Locales Mutalistes - SLM";"441";"260";"8 RUE MOQUECHIEN";"BP91605 ";"NANTES";"44016";"CEDEX 01";"";""
"99";"441";"0613";"MUTAME NANTES";"Sections Locales Mutalistes - SLM";"443";"087";"33 RUE DE STRASBOURG";"";"NANTES";"44094";"CEDEX 1 ";"02.40.41.94.94";"02.51.82.30.57"
"99";"441";"0617";"SMEBA Nantes";"Sections Locales Mutalistes - SLM";"442";"074";"7 all Duguay Trouin ";"";"NANTES ";"44000";"";"02 40 35 90 90";" 02 40 35 90 87"
"99";"442";"0603";"CMCAS Nantes";"Sections Locales Mutalistes - SLM";"441";"260";"8 RUE MOQUECHIEN";"BP91605";"NANTES";"44016";"CEDEX 01";"";""
"99";"451";"0601";"LMDE Orleans";"Sections Locales Mutalistes - SLM";"452";"044";"12 place Louis XI";"";"ORLEANS";"45000";"";"05 49 52 32 10";"05 49 52 32 14"
"99";"451";"0603";"CMCAS Orleans";"Sections Locales Mutalistes - SLM";"451";"280";"64 BD ALEXANDRE MARTIN ";"";"ORLEANS";"45000";"";"";""
"99";"451";"0617";"SMECO Orleans";"Sections Locales Mutalistes - SLM";"047";"007";"2 r St Paul ";"";"ORLEANS ";"45000";"";"02 38 53 10 11";""
"99";"461";"0603";"CMCAS Cahors";"Sections Locales Mutalistes - SLM";"461";"095";"157, rue Brives";"BP 62";"CAHORS";"46000";"CEDEX 09";"";""
"99";"471";"0603";"CMCAS Agen";"Sections Locales Mutalistes - SLM";"471";"005";"rue Jean Rodes";"BP 27";"LE PASSAGE";"47520";"";"";""
"99";"481";"0603";"CMCAS Rodez";"Sections Locales Mutalistes - SLM";"121";"325";"2 RUE DU GAZ";"";"RODEZ";"12031";"CEDEX 09";"";""
"99";"491";"0601";"LMDE Angers";"Sections Locales Mutalistes - SLM";"494";"044";"LMDE";"BP 40235";"RENNES";"35202";"Cedex 2";"02 40 48 26 50";"02 40 08 06 64"
"99";"491";"0603";"CMCAS Angers";"Sections Locales Mutalistes - SLM";"491";"020";"27 quai Felix Faure";"BP 600";"ANGERS";"49006";"CEDEX 1";"";""
"99";"491";"0617";"SMEBA Angers";"Sections Locales Mutalistes - SLM";"492";"074";"50 bis boulevard du Roi René";"BP 50705";"ANGERS";"49007";"CEDEX 01";"08 25 83 41 70";""
"99";"492";"0601";"LMDE Cholet";"Sections Locales Mutalistes - SLM";"496";"044";"LMDE";"BP 40235";"RENNES";"35202";"Cedex 2";"02 40 48 26 50";"02 40 08 06 64"
"99";"492";"0603";"CMCAS Angers";"Sections Locales Mutalistes - SLM";"491";"020";"27 quai Felix Faure";"BP 600 ";"ANGERS";"49006";"CEDEX 1";"";""
"99";"492";"0617";"SMEBA Cholet";"Sections Locales Mutalistes - SLM";"493";"074";"5 bd Pierre Lecoq ";"";"CHOLET ";"49300";"";"02 41 71 81 86";"02 41 71 81 86"
"99";"501";"0601";"LMDE Saint Lo";"Sections Locales Mutalistes - SLM";"502";"044";"15 rue Grand Pont";"";"ROUEN";"76000";"";"02 35 89 14 62";"02 35 89 14 66"
"99";"501";"0603";"CMCAS Cherbourg";"Sections Locales Mutalistes - SLM";"501";"135";"4 PASSAGE DES CHAMPS";"BP224";"CHERBOURG";"50102";"CEDEX";"";""
"99";"511";"0601";"LMDE Reims";"Sections Locales Mutalistes - SLM";"511";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"511";"0617";"MGEL Reims";"Sections Locales Mutalistes - SLM";"512";"138";"49 r Houzeau Muiron ";"";"REIMS ";"51100";"";"03 26 88 62 46";"03 26 84 90 03"
"99";"521";"0601";"LMDE Chaumont";"Sections Locales Mutalistes - SLM";"522";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"531";"0601";"LMDE Laval";"Sections Locales Mutalistes - SLM";"533";"044";"LMDE";"BP 40235";"RENNES";"35202";"Cedex 2";"02 40 48 26 50";"02 40 08 06 64"
"99";"531";"0603";"CMCAS Laval";"Sections Locales Mutalistes - SLM";"531";"190";"12 QUAI JEHAN FOUQUET";"BP0915";"LAVAL";"53009";"CEDEX";"";""
"99";"531";"0617";"SMEBA Laval";"Sections Locales Mutalistes - SLM";"532";"074";"2 r Lieutenant  ";"";"LAVAL ";"53000";"";"02 43 56 17 05";""
"99";"541";"0601";"LMDE Longwy";"Sections Locales Mutalistes - SLM";"543";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"541";"0603";"CMCAS Thionville";"Sections Locales Mutalistes - SLM";"541";"365";"26 RUE DE VERDUN";"BP 60524 ";"THIONVILLE";"57109";"CEDEX";"";""
"99";"541";"0604";"MMI Longwy";"Sections Locales Mutalistes - SLM";"548";"002";"31/33 rue Christian Prifter ";"";"Nancy ";"54042";"CEDEX ";"03.83.90.89.00 ";"03.83.90.89.01"
"99";"541";"0617";"MGEL Longwy";"Sections Locales Mutalistes - SLM";"546";"138";"44 cours Léopold  ";"";"NANCY";"54000";"";"03 83 30 03 00";"03 83 35 24 81"
"99";"542";"0601";"LMDE Nancy";"Sections Locales Mutalistes - SLM";"544";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"542";"0603";"CMCAS Nancy";"Sections Locales Mutalistes - SLM";"542";"255";"36 BD DU 26EME REGIMENT D'INFANTERIE";"";"NANCY";"54000";"";"";""
"99";"542";"0604";"MMI Nancy";"Sections Locales Mutalistes - SLM";"549";"002";"31/33 rue Christian Prifter ";"";"Nancy ";"54042";"CEDEX ";"03.83.90.89.00 ";"03.83.90.89.01"
"99";"542";"0617";"MGEL Nancy";"Sections Locales Mutalistes - SLM";"547";"138";"44 cours Léopold ";"";"NANCY ";"54000";"";"03 83 30 03 00";"03 83 35 24 81"
"99";"551";"0603";"CMCAS St Dizier";"Sections Locales Mutalistes - SLM";"551";"340";"18 AVENUE PIERRE BEREGOVOY ";"BP 65  ";"SAINT DIZIER ";"52102";"CEDEX";"";""
"99";"561";"0601";"LMDE Vannes";"Sections Locales Mutalistes - SLM";"563";"044";"LMDE";"BP 40235";"RENNES";"35202";"Cedex 2";"02 99 32 90 20";"02 99 26 18 17"
"99";"561";"0603";"CMCAS Vannes";"Sections Locales Mutalistes - SLM";"561";"405";"8 PLACE ALSACE LORRAINE  ";"";"LORIENT ";"56328";"CEDEX";"";""
"99";"561";"0617";"SMEBA Vannes";"Sections Locales Mutalistes - SLM";"562";"074";"13 r Hoche ";"";"VANNES ";"56000";"";"02 97 54 17 67";"02 97 54 92 86"
"99";"571";"0601";"LMDE Metz";"Sections Locales Mutalistes - SLM";"574";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"571";"0617";"MGEL Metz";"Sections Locales Mutalistes - SLM";"576";"138";" 11 bd Robert Serot ";"";"METZ ";"57000";"";"03 87 30 34 14";"03 87 30 52 40"
"99";"571";"0637";"CMCAS Metz EDF";"Sections Locales Mutalistes - SLM";"571";"230";"ALLEE PHILIPPE LEBON  ";"BP 20324 ";"MONTIGNY LES METZ ";"57953";"CEDEX";"";""
"99";"572";"0601";"LMDE Sarreguemines";"Sections Locales Mutalistes - SLM";"572";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"572";"0617";"MGEL Sarreguemines";"Sections Locales Mutalistes - SLM";"577";"138";"11 bd Robert Serot ";"";"METZ ";"57000";"";"03 87 30 34 14";"03 87 30 52 40"
"99";"572";"0637";"CMCAS Metz EDF";"Sections Locales Mutalistes - SLM";"571";"230";"ALLEE PHILIPPE LEBON  ";"BP 20324 ";"MONTIGNY LES METZ ";"57953";"CEDEX";"";""
"99";"573";"0601";"LMDE Thionville";"Sections Locales Mutalistes - SLM";"573";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"573";"0603";"CMCAS Thionville";"Sections Locales Mutalistes - SLM";"541";"365";"26 RUE DE VERDUN ";"BP 60524";"THIONVILLE";"57109";"CEDEX";"";""
"99";"573";"0617";"MGEL Thionville";"Sections Locales Mutalistes - SLM";"578";"138";"11 bd Robert Serot ";"";"METZ ";"57000";"";"03 87 30 34 14";"03 87 30 52 40"
"99";"573";"0637";"CMCAS Metz EDF";"Sections Locales Mutalistes - SLM";"571";"230";"ALLEE PHILIPPE LEBON ";"BP 20324";"MONTIGNY LES METZ ";"57953";"CEDEX";"";""
"99";"581";"0601";"LMDE Nevers";"Sections Locales Mutalistes - SLM";"582";"044";"33 Rue Nicolas Bornier";"";"DIJON";"21000";"";"03 80 67 75 79";"03 80 48 04 88"
"99";"581";"0603";"CMCAS Nevers";"Sections Locales Mutalistes - SLM";"581";"265";"1 RUE BERNARD PALISSY";"";"NEVERS";"58020";"";"";""
"99";"581";"0617";"SMEREB Nevers";"Sections Locales Mutalistes - SLM";"048";"007";"20 r Charles Roy ";"";"NEVERS ";"58000";"";"03 86 36 96 96";""
"99";"591";"0601";"LMDE Armentieres";"Sections Locales Mutalistes - SLM";"106";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"591";"0603";"CMCAS Lille";"Sections Locales Mutalistes - SLM";"591";"210";"31 RUE LESTIBOUDOIS    ";"";"LILLE";"59046";"CEDEX";"";""
"99";"591";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"591";"0617";"SMENO Armentieres";"Sections Locales Mutalistes - SLM";"107";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"592";"0601";"LMDE Cambrai";"Sections Locales Mutalistes - SLM";"592";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"592";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00";"03.20.15.83.01"
"99";"592";"0617";"SMENO Cambrai";"Sections Locales Mutalistes - SLM";"137";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"593";"0601";"LMDE Douai";"Sections Locales Mutalistes - SLM";"593";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"593";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"593";"0617";"SMENO Douai";"Sections Locales Mutalistes - SLM";"108";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"594";"0601";"LMDE Dunkerque";"Sections Locales Mutalistes - SLM";"594";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"594";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX ";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"594";"0617";"SMENO Dunkerque";"Sections Locales Mutalistes - SLM";"113";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"595";"0601";"LMDE Lille";"Sections Locales Mutalistes - SLM";"595";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"595";"0603";"CMCAS Lille";"Sections Locales Mutalistes - SLM";"591";"210";"31 RUE LESTIBOUDOIS";"";"LILLE";"59046";"CEDEX";"";""
"99";"595";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"595";"0617";"SMENO Lille";"Sections Locales Mutalistes - SLM";"114";"129";"45, boulevard de la Liberté";"";"LILLE";"59046";"";"0 820 42 34 23";""
"99";"596";"0601";"LMDE Maubeuge";"Sections Locales Mutalistes - SLM";"596";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"596";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"596";"0617";"SMENO Maubeuge";"Sections Locales Mutalistes - SLM";"116";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"597";"0601";"LMDE Roubaix";"Sections Locales Mutalistes - SLM";"597";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"597";"0603";"CMCAS Lille";"Sections Locales Mutalistes - SLM";"591";"210";"31 RUE LESTIBOUDOIS    ";"";"LILLE";"59046";"CEDEX";"";""
"99";"597";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"597";"0617";"SMENO Roubaix";"Sections Locales Mutalistes - SLM";"117";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"598";"0601";"LMDE Tourcoing";"Sections Locales Mutalistes - SLM";"598";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"598";"0603";"CMCAS Lille";"Sections Locales Mutalistes - SLM";"591";"210";"31 RUE LESTIBOUDOIS";"";"LILLE";"59046";"CEDEX";"";""
"99";"598";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"598";"0617";"SMENO Tourcoing";"Sections Locales Mutalistes - SLM";"118";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"599";"0601";"LMDE Valenciennes";"Sections Locales Mutalistes - SLM";"599";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"599";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX ";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"599";"0617";"SMENO Valenciennes";"Sections Locales Mutalistes - SLM";"119";"129";"";"";"Lille  ";"59040";"Cedex";"03 59 57 98 00";""
"99";"601";"0603";"CMCAS AMIENS";"Sections Locales Mutalistes - SLM";"801";"015";"Tour EDF-GDF - Quartier Préfecture";"BP 108 ";"CERGY PONTOISE";"95013";"";"";""
"99";"601";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"601";"0617";"SMENO Beauvais";"Sections Locales Mutalistes - SLM";"603";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"602";"0603";"CMCAS AMIENS";"Sections Locales Mutalistes - SLM";"801";"015";"Tour EDF-GDF - Quartier Préfecture";"BP 108 ";"CERGY PONTOISE";"95013";"";"";""
"99";"602";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"602";"0605";"CMCAS PT  T.I.R.U  C.P.C.U";"Sections Locales Mutalistes - SLM";"602";"615";"BATIMENT DESCARTES";"6 RUE AMPERE ";"SAINT DENIS ";"93287";"CEDEX";"";""
"99";"602";"0617";"SMENO Creil";"Sections Locales Mutalistes - SLM";"604";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"611";"0601";"LMDE Alençon";"Sections Locales Mutalistes - SLM";"612";"044";"15 rue Grand Pont";"";"ROUEN";"76000";"";"02 35 89 14 62";"02 35 89 14 66"
"99";"611";"0603";"CMCAS Alençon";"Sections Locales Mutalistes - SLM";"611";"010";"26 rue Pierre Jouanny";"";"ALENCON";"61000";"";"";""
"99";"611";"0617";"SMENO Alençon";"Sections Locales Mutalistes - SLM";"613";"129";"";"BP 1171 -   ";"Rouen Saint-Sever ";"76176";"Cedex ";"02 32 18 05 33";""
"99";"621";"0601";"LMDE Arras";"Sections Locales Mutalistes - SLM";"621";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"621";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"621";"0617";"SMENO Arras";"Sections Locales Mutalistes - SLM";"626";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"622";"0601";"LMDE Boulogne sur Mer";"Sections Locales Mutalistes - SLM";"622";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"622";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"622";"0617";"SMENO Boulogne";"Sections Locales Mutalistes - SLM";"627";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"623";"0601";"LMDE Calais";"Sections Locales Mutalistes - SLM";"623";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"623";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"623";"0617";"SMENO Calais";"Sections Locales Mutalistes - SLM";"628";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"624";"0601";"LMDE Lens";"Sections Locales Mutalistes - SLM";"624";"044";"BP 227";"";"VILLENEUVE D ASCQ";"59564";"";"03 20 61 79 78";"03 20 61 79 75"
"99";"624";"0604";"MMI Lille";"Sections Locales Mutalistes - SLM";"015";"002";"11, rue Thiers";"";"LILLE";"59040";"CEDEX";"03.20.15.83.00 ";"03.20.15.83.01"
"99";"624";"0617";"SMENO Lens";"Sections Locales Mutalistes - SLM";"629";"129";"";"";"Lille ";"59040";"Cedex ";"03 59 57 98 00";""
"99";"631";"0601";"LMDE Clermont Ferrand";"Sections Locales Mutalistes - SLM";"631";"044";"57 Bld Mitterand";"";"CLERMONT FERRAND";"63000";"";"04 73 17 04 63";"04 73 17 04 67"
"99";"631";"0603";"CMCAS Clermont Ferrand";"Sections Locales Mutalistes - SLM";"151";"140";"7 RUE DE LA LIEVE";"";"CLERMOND FD ";"63966";"CEDEX9";"";""
"99";"631";"0617";"SMERRA Clermont Ferrand";"Sections Locales Mutalistes - SLM";"049";"007";"63 bd Côte Blatin ";"";"CLERMONT FERRAND ";"63000";"";"04 73 35 16 95";""
"99";"641";"0601";"LMDE Bayonne";"Sections Locales Mutalistes - SLM";"641";"044";"85 avenue Kennedy";"";"BIARRITZ";"64200";"";"05 56 33 00 57";"05 56 00 00 59"
"99";"641";"0605";"CMCAS Bayonne";"Sections Locales Mutalistes - SLM";"401";"045";"BP 419";"";"BAYONNE";"64104";"";"";""
"99";"641";"0617";"VITTAVI Bayonne";"Sections Locales Mutalistes - SLM";"025";"006";"27 rue Poissonnerie";"";"BAYONNE";"64100";"";"0825 825 715";""
"99";"642";"0601";"LMDE Pau";"Sections Locales Mutalistes - SLM";"643";"044";"53 rue Carnot";"";"PAU";"64000";"";"05 56 33 00 57";"05 56 00 00 59"
"99";"642";"0603";"CMCAS Pau";"Sections Locales Mutalistes - SLM";"642";"285";"80 AVENUE JEAN MERMOZ";"VILLA POMPEI ";"PAU";"64000";"";"";""
"99";"642";"0605";"CMCAS Bayonne";"Sections Locales Mutalistes - SLM";"401";"045";"BP 419";"";"BAYONNE";"64104";"";"";""
"99";"642";"0617";"VITTAVI Pau";"Sections Locales Mutalistes - SLM";"026";"006";"4 rue Pasteur";"";"PAU";"64000";"";"0825 825 715";""
"99";"661";"0601";"LMDE Perpignan";"Sections Locales Mutalistes - SLM";"662";"044";"LMDE";"";"MONTPELLIER";"34959";"Cedex 9";"04 67 12 87 23";"04 67 12 87 26"
"99";"661";"0603";"CMCAS Perpignan";"Sections Locales Mutalistes - SLM";"661";"295";"96 ROUTE DE PRADES";"BP 133 ";"PERPIGNAN";"66001";"CEDEX";"";""
"99";"661";"0609";"M.N.T.  Pyrenees Orientales";"Sections Locales Mutalistes - SLM";"004";"223";"9 ESPACE MEDITERRANEE";"BP989";"PERPIGNAN";"66000";"";"04.68.35.65.06 ";"04.68.34.77.29"
"99";"661";"0617";"MEP Perpignan";"Sections Locales Mutalistes - SLM";"070";"066";"11 rue pountet";"2 bages";"PERPIGNAN";"66000";"";"0825 081 881";""
"99";"671";"0603";"CMCAS Selestat";"Sections Locales Mutalistes - SLM";"671";"355";"1 RUE DU DOCTEUR BRONNER";"BP 86";"SELESTAT";"67602";"CEDEX";"";""
"99";"671";"0604";"MPN Strasbourg";"Sections Locales Mutalistes - SLM";"678";"008";"1 r Rosheim   ";"";"SCHILTIGHEIM";"67300";"";"03 88 19 22 55";""
"99";"671";"0605";"CMCAS Strasbourg";"Sections Locales Mutalistes - SLM";"672";"360";"4 RUE DES SARRELUIS";"";"STRASBOURG";"67000";"";"";""
"99";"671";"0637";"CMCAS Metz EDF";"Sections Locales Mutalistes - SLM";"571";"230";"ALLEE PHILIPPE LEBON ";"BP 20324";"MONTIGNY LES METZ";"57953";"CEDEX";"";""
"99";"672";"0601";"LMDE Selestat";"Sections Locales Mutalistes - SLM";"674";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"672";"0603";"CMCAS Selestat";"Sections Locales Mutalistes - SLM";"671";"355";"1 RUE DU DOCTEUR BRONNER  ";"BP 86  ";"SELESTAT";"67602";"CEDEX";"";""
"99";"672";"0604";"MPN Strasbourg";"Sections Locales Mutalistes - SLM";"679";"008";"1 r Rosheim   ";"";"SCHILTIGHEIM";"67300";"";"03 88 19 22 55";""
"99";"672";"0605";"CMCAS Strasbourg";"Sections Locales Mutalistes - SLM";"672";"360";"4 RUE DES SARRELUIS  ";"";"STRASBOURG";"67000";"";"";""
"99";"672";"0617";"MGEL Selestat";"Sections Locales Mutalistes - SLM";"675";"138";"4 r Londres ";"";"STRASBOURG ";"67000";"";"03 88 60 26 26";"03 88 61 86 25"
"99";"673";"0601";"LMDE Strasbourg";"Sections Locales Mutalistes - SLM";"673";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"673";"0604";"MPN Strasbourg";"Sections Locales Mutalistes - SLM";"670";"008";"1 r Rosheim  ";"";"SCHILTIGHEIM ";"67300";"";"03 88 19 22 55";""
"99";"673";"0605";"CMCAS Strasbourg";"Sections Locales Mutalistes - SLM";"672";"360";"4 RUE DES SARRELUIS ";"";"STRASBOURG";"67000";"";"";""
"99";"673";"0617";"MGEL Strasbourg";"Sections Locales Mutalistes - SLM";"676";"138";"4 r Londres ";"";"STRASBOURG";"67000";"";"03 88 60 26 26";"03 88 61 86 25"
"99";"673";"0689";"Mutuelle de l Est";"Sections Locales Mutalistes - SLM";"677";"141";"11 boulevard WILSON";"";"STRASBOURG";"67082";"CEDEX";"03.88.75.49.49";"03.88.75.49.21"
"99";"681";"0601";"LMDE Colmar";"Sections Locales Mutalistes - SLM";"681";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"681";"0603";"CMCAS Selestat";"Sections Locales Mutalistes - SLM";"671";"355";"1 RUE DU DOCTEUR BRONNER ";"BP 86 ";"SELESTAT";"67602";"CEDEX";"";""
"99";"681";"0604";"MPN Strasbourg";"Sections Locales Mutalistes - SLM";"688";"008";"1 r Rosheim ";"";"SCHILTIGHEIM ";"67300";"";"03 88 19 22 55";""
"99";"681";"0617";"MGEL Colmar";"Sections Locales Mutalistes - SLM";"684";"138";"1 r Alfred Werner ";"";"MULHOUSE ";"68200";"";"03 89 33 64 57";"03 89 33 64 59"
"99";"682";"0601";"LMDE Mulhouse";"Sections Locales Mutalistes - SLM";"683";"044";"55 rue Stanislas CS 5234";"";"NANCY";"54052";"CEDEX";"03 83 30 27 67";"03 83 30 28 59"
"99";"682";"0603";"CMCAS Mulhouse";"Sections Locales Mutalistes - SLM";"682";"250";"83 RUE KOECHLIN ";"BP2257";"MULHOUSE";"68070";"CEDEX";"";""
