CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	DT_DEB_AFS,D	DT_FIN_AFS,D	DEBUT_REMB,D	FIN_REMB,D
3400939158815	LERCANIDIPINE ZEN 10MG CPR 30	811	LERCAN 10MG CPR                     | ZANIDIP 10MG CPR	C08CA13	LERCANIDIPINE	10/05/12		06/01/10	
3400939159126	LERCANIDIPINE ZEN 10MG CPR 90	811	LERCAN 10MG CPR                     | ZANIDIP 10MG CPR	C08CA13	LERCANIDIPINE	10/05/12		06/01/10	
3400939160535	LERCANIDIPINE ZEN 20MG CPR 30	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	10/05/12		06/01/10	
3400939161365	ANASTROZOLE ARW 1MG CPR 30	869	ARIMIDEX 1MG CPR	L02BG03	ANASTROZOLE	22/09/09		28/08/10	
3400939168630	ROPINIROLE ACC 1MG CPR 21	719	REQUIP 1MG CPR	N04BC04	ROPINIROLE	31/05/13		24/09/11	
3400939170411	LERCANIDIPINE BCR 20MG CPR 30	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	30/07/09	01/10/10	15/01/10	
3400939170701	LERCANIDIPINE BGA 20MG CPR 30	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	12/02/10		06/01/10	
3400939171302	TOPIRAMATE ZYD 25MG GELULE 28	786	EPITOMAX 25MG GELULE	N03AX11	TOPIRAMATE	30/07/09		09/06/09	
3400939171531	PIPER/TAZOB TVS 4G/500MG PDR PERF 1	694	TAZOCILLINE 4G/0.5 G PDR INJ	J01CR05	PIPERACILLINE ET INHIBITEUR D'ENZYME	30/07/09		02/04/09	
3400939171821	PIPER/TAZOB TVS 2G/250MG PDR PERF 1	693	TAZOCILLINE 2G/0,25 G PDR INJ	J01CR05	PIPERACILLINE ET INHIBITEUR D'ENZYME	30/07/09		02/04/09	
3400939173023	MELOXICAM PFZ 7,5MG CPR  14	511	MOBIC 7,5MG CPR	M01AC06	MELOXICAM	18/03/10	21/02/14	20/01/10	
3400939174204	MELOXICAM PFZ 15MG CPR  14	512	MOBIC 15MG CPR	M01AC06	MELOXICAM	18/03/10	21/02/14	20/01/10	
3400939174723	OLANZAPINE ALT 5MG CPR 28	860	ZYPREXA 5MG CPR	N05AH03	OLANZAPINE	01/10/10		18/06/11	
3400939174952	OLANZAPINE ALT 7,5MG CPR 28	926	ZYPREXA 7,5MG CPR	N05AH03	OLANZAPINE	12/07/11		18/06/11	
3400939175324	OLANZAPINE ALT 10MG CPR 28	927	ZYPREXA 10MG CPR	N05AH03	OLANZAPINE	12/07/11		18/06/11	
3400939180236	RISPERIDONE MYL 0,5MG CPR DISP 28	583	RISPERDALORO 0,5MG CPR	N05AX08	RISPERIDONE	30/07/09		15/04/10	
3400939180526	RISPERIDONE MYL 1MG CPR DISP 28	584	RISPERDALORO 1MG CPR	N05AX08	RISPERIDONE	30/07/09		15/04/10	
3400939180755	RISPERIDONE MYL 2MG CPR DISP 28	585	RISPERDALORO 2MG CPR	N05AX08	RISPERIDONE	30/07/09		15/04/10	
3400939181066	PACILIA CPR 21	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	26/06/09		02/04/09	
3400939181127	PACILIA CPR 63	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	26/06/09		02/04/09	
3400939184609	TRIMEBUTINE SDZ 200MG CPR 30	533	DEBRIDAT 200MG CPR	A03AA05	TRIMEBUTINE	30/07/09		17/04/09	
3400939191690	ZOLMITRIPTAN ZYF 2,5MG CPR ORODISP 6	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	22/03/12		07/03/12	
3400939191812	ZOLMITRIPTAN ZYF 2,5MG CPR ORODISP 12	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	22/03/12		07/03/12	
3400939192123	ZOLMITRIPTAN EVO 2,5MG CPR ORODISP 6	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	10/05/12		08/03/12	
3400939193304	ZOLMITRIPTAN EVO 2,5MG CPR ORODISP 12	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	10/05/12		08/03/12	
3400939194882	PERINDOPRIL INDAP ARW 2/0,625MG CPR 30	790	PRETERAX 2MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	13/10/09		11/08/09	
3400939195254	PERINDOPRIL INDAP ARW 2/0,625MG CPR 90	790	PRETERAX 2MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	13/10/09		11/08/09	
3400939196664	PERINDOPRIL INDAP ARW 4/1,25MG CPR 30	789	SANS SPECIALITE REFERENTE	C09BA04	PERINDOPRIL ET DIURETIQUES	13/10/09		11/08/09	
3400939197036	PERINDOPRIL INDAP ARW 4/1,25MG CPR 90	789	SANS SPECIALITE REFERENTE	C09BA04	PERINDOPRIL ET DIURETIQUES	13/10/09		11/08/09	
3400939197555	PERINDOPRIL IND ZEN LAB 4/1,25MG CPR 30	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	18/06/13		14/07/10	
3400939197906	PERINDOPRIL IND ZEN LAB 4/1,25MG CPR 90	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	18/06/13		14/07/10	
3400939198095	FINASTERIDE ARW 5MG CPR 30	775	CHIBRO-PROSCAR 5MG CPR	G04CB01	FINASTERIDE	10/07/08		17/04/09	
3400939198965	PHLOROGLUCINOL ISM 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	26/06/09		05/03/09	
3400939200439	FENTANYL BGA 25MICROG/H DISP TRANSD 5	724	DUROGESIC 25MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	26/06/09		02/04/09	
3400939200668	FENTANYL BGA 50MICROG/H DISP TRANSD 5	725	DUROGESIC 50MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	26/06/09		02/04/09	
3400939200729	FENTANYL BGA 75MICROG/H DISP TRANSD 5	726	DUROGESIC 75MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	26/06/09		02/04/09	
3400939202099	FENTANYL BGA 100MICROG/H DISP TRANSD 5	728	DUROGESIC 100MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	26/06/09		02/04/09	
3400939203799	GABAPENTINE EGL 600MG CPR 90	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE	06/05/10		01/09/10	
3400939204741	GABAPENTINE EGL 800MG CPR 90	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE	12/05/10		01/09/10	
3400939207414	AMOXICILLINE SDZ 1G CPR DISP 6	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	27/11/09		25/08/09	
3400939207872	AMOXICILLINE SDZ 1G CPR DISP 14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	27/11/09		25/08/09	
3400939209944	ZOLMITRIPTAN ACT 2,5MG CPR ORODISP 6	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	01/02/11		07/03/12	
3400939213156	PANTOPRAZOLE BGA 40MG CPR 7	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
3400939213217	PANTOPRAZOLE BGA 40MG CPR 14	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
3400939213385	PANTOPRAZOLE BGA 40MG CPR 28	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
3400939213446	FENTANYL TVC 25MICROG/H DISP TRANSD 5	724	DUROGESIC 25MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	18/03/10		17/02/10	
3400939213507	FENTANYL TVC 50MICROG/H DISP TRANSD 5	725	DUROGESIC 50MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	18/03/10		17/02/10	
3400939213675	ZOLMITRIPTAN ACT 2,5MG CPR ORODISP 12	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN	01/02/11		07/03/12	
3400939213736	FENTANYL TVC 75MICROG/H DISP TRANSD 5	726	DUROGESIC 75MICROG/H DISP TRANSDERM	N02AB03	FENTANYL	18/03/10		17/02/10	
3400939213965	CETIRIZINE ZYD 10MG CPR 15	364	REACTINE 10MG CPR                   | VIRLIX 10MG CPR                     | ZYRTEC 10MG CPR	R06AE07	CETIRIZINE	29/12/09		27/10/09	
3400939218120	IBUPROFENE ZYD 400MG CPR PELL  20	23	BRUFEN 400MG CPR	M01AE01	IBUPROFENE	27/05/08		12/03/09	
3400939222202	RAMIPRIL ISD 1,25MG CPR 30	410	TRIATEC 1,25MG CPR	C09AA05	RAMIPRIL	30/07/09		17/04/09	
3400939222950	BISOPROLOL HCTZ BGA 2,5/6,25MG CPR 30	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939223322	BISOPROLOL HCTZ BGA 2,5/6,25MG CPR 90	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939223612	BISOPROLOL HCTZ BGA 5/6,25MG CPR 30	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939223902	BISOPROLOL HCTZ BGA 5/6,25MG CPR 90	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939224213	BISOPROLOL HCTZ BGA 10/6,25MG CPR 30	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939224503	BISOPROLOL HCTZ BGA 10/6,25MG CPR 90	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		21/07/09	
3400939224961	BISOPROLOL HCTZ MYL 2,5/6,25MG CPR 30	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939225272	BISOPROLOL HCTZ MYL 2,5/6,25MG CPR 90	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939225791	BISOPROLOL HCTZ MYL 5/6,25 CPR  30	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939226163	BISOPROLOL HCTZ MYL 5/6,25 CPR  90	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939226453	BISOPROLOL HCTZ MYL 10/6,25 CPR  30	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939226743	BISOPROLOL HCTZ MYL 10/6,25 CPR  90	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09		17/04/09	
3400939227054	BISOPROLOL HCTZ QUA 2,5/6,25MG  30	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939227344	BISOPROLOL HCTZ QUA 2,5/6,25MG  90	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939227634	BISOPROLOL HCTZ QUA 5/6,25MG CP  30	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939228006	BISOPROLOL HCTZ QUA 5/6,25MG CP  90	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939228464	BISOPROLOL HCTZ QUA 10/6,25MG   30	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939228754	BISOPROLOL HCTZ QUA 10/6,25MG   90	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	30/07/09	24/10/13	17/04/09	
3400939232317	FLUVASTATINE EG 20MG GELULE 30	697	FRACTAL 20MG GELULE                 | LESCOL 20MG GELULE	C10AA04	FLUVASTATINE	22/09/09		15/05/09	
3400939232607	FLUVASTATINE EG 20MG GELULE 90	697	FRACTAL 20MG GELULE                 | LESCOL 20MG GELULE	C10AA04	FLUVASTATINE	22/09/09		15/05/09	
3400939233437	FLUVASTATINE EG 40MG GELULE 30	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	22/09/09		15/05/09	
3400939233895	FLUVASTATINE EG 40MG GELULE 90	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	22/09/09		15/05/09	
3400939240879	LERCANIDIPINE BCR 20MG CPR 90	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	30/07/09	01/10/10	15/01/10	
3400939241180	LERCANIDIPINE BGA 20MG CPR 90	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	12/02/10		06/01/10	
3400939241470	LERCANIDIPINE ZEN 20MG CPR 90	812	LERCAN 20MG CPR                     | ZANIDIP 20MG CPR	C08CA13	LERCANIDIPINE	10/05/12		06/01/10	
3400939241821	METFORMINE AUR 500MG CPR  30	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939242880	METFORMINE AUR 500MG CPR  90	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939243603	METFORMINE AUR 850MG CPR  30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939244723	METFORMINE AUR 850MG CPR  90	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939245553	METFORMINE AUR 1000MG CPR  30	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939246154	METFORMINE AUR 1000MG CPR  90	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE	28/06/12		27/10/09	
3400939251127	METFORMINE BLF 500MG CPR 30	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939252018	METFORMINE BLF 500MG CPR 90	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939252995	METFORMINE BLF 850MG CPR 30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939253947	METFORMINE BLF 850MG CPR 90	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939254487	METFORMINE BLF 1000MG CPR 30	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939255149	METFORMINE BLF 1000MG CPR 90	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE	03/09/09		18/05/11	
3400939255439	PANTOPRAZOLE KRK 20MG CPR 14	766	EUPANTOL 20MG CPR                   | INIPOMP 20MG CPR                    | PANTOZOL CONTROL 20MG CPR	A02BC02	PANTOPRAZOLE	27/11/09		14/07/12	
3400939255729	PANTOPRAZOLE KRK 20MG CPR 28	766	EUPANTOL 20MG CPR                   | INIPOMP 20MG CPR                    | PANTOZOL CONTROL 20MG CPR	A02BC02	PANTOPRAZOLE	27/11/09		14/07/12	
3400939257440	PANTOPRAZOLE KRK 40MG CPR 14	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	27/11/09		14/07/12	
3400939257679	PANTOPRAZOLE KRK 40MG CPR 28	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	27/11/09		14/07/12	
3400939258331	RAMIPRIL ALM 10MG CPR 90	413	TRIATEC 10MG CPR	C09AA05	RAMIPRIL	21/07/06	15/04/09	02/04/09	
3400939259802	ANASTROZOLE EG 1MG CPR 30	869	ARIMIDEX 1MG CPR	L02BG03	ANASTROZOLE	12/05/10		28/08/10	
3400939260341	LOSARTAN RBX 50MG CPR 28	678	COZAAR 50MG CPR	C09CA01	LOSARTAN	12/02/10		23/07/09	
3400939260631	LOSARTAN RBX 50MG CPR 84	678	COZAAR 50MG CPR	C09CA01	LOSARTAN	12/02/10		23/07/09	
3400939261003	LOSARTAN RBX 100MG CPR 28	677	COZAAR 100MG CPR	C09CA01	LOSARTAN	12/02/10		23/07/09	
3400939261461	LOSARTAN RBX 100MG CPR 84	677	COZAAR 100MG CPR	C09CA01	LOSARTAN	12/02/10		23/07/09	
3400939263014	FENOFIBRATE RTP 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	03/05/10		01/04/10	
3400939263304	FENOFIBRATE RTP 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	03/05/10		01/04/10	
3400939263991	FENOFIBRATE ZEN 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10		22/05/10	
3400939264363	FENOFIBRATE ZEN 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10		22/05/10	
3400939264882	FENOFIBRATE QUA 145MG CPR  30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10	24/10/13	23/12/09	
3400939265193	FENOFIBRATE QUA 145MG CPR  90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10	24/10/13	23/12/09	
3400939265544	FENOFIBRATE TVC 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	18/03/10		20/01/10	
3400939265834	FENOFIBRATE TVC 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	18/03/10		20/01/10	
3400939266664	FENOFIBRATE SDZ 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	12/02/10		23/12/09	
3400939266954	FENOFIBRATE SDZ 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	12/02/10		23/12/09	
3400939267494	FENOFIBRATE BGA 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	12/02/10		06/01/10	
3400939267784	FENOFIBRATE BGA 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	12/02/10		06/01/10	
3400939268156	FENOFIBRATE EG 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	29/12/09		13/11/09	
3400939268446	FENOFIBRATE EG 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	29/12/09		13/11/09	
3400939269047	FENOFIBRATE MYL 145MG CPR 30	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10		23/12/09	
3400939269337	FENOFIBRATE MYL 145MG CPR 90	802	LIPANTHYL 145MG CPR	C10AB05	FENOFIBRATE	06/05/10		23/12/09	
3400939270685	CEFPODOXIME SDZ 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	12/05/10		15/05/09	
3400939273129	LOSARTAN HCTZ SDZ 100/25MG CPR 30	801	FORTZAAR 100MG/25MG CPR	C09DA01	LOSARTAN ET DIURETIQUES	22/09/09		06/10/09	
3400939273648	LOSARTAN HCTZ SDZ 100/25MG CPR 90	801	FORTZAAR 100MG/25MG CPR	C09DA01	LOSARTAN ET DIURETIQUES	22/09/09		06/10/09	
3400939274249	LOSARTAN HCTZ SDZ 50/12,5MG CPR 30	745	HYZAAR 50MG/12,5MG CPR	C09DA01	LOSARTAN ET DIURETIQUES	22/09/09		06/10/09	
3400939274829	LOSARTAN HCTZ SDZ 50/12,5MG CPR 90	745	HYZAAR 50MG/12,5MG CPR	C09DA01	LOSARTAN ET DIURETIQUES	22/09/09		06/10/09	
3400939275369	LEVOCETIRIZINE TVC 5MG CPR 14	456	XYZALL 5MG CPR	R06AE09	LEVOCETIRIZINE	25/07/12		13/08/09	
3400939275710	LEVOCETIRIZINE TVC 5MG CPR 28	456	XYZALL 5MG CPR	R06AE09	LEVOCETIRIZINE	25/07/12		13/08/09	
3400939276489	PRAVASTATINE CRT 20MG CPR 84	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE	15/04/09		12/03/09	
3400939276779	PRAVASTATINE CRT 40MG CPR 84	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE	24/02/06		12/03/09	
3400939282114	LAMOTRIGINE TVC 25MG CPR DISP 30	423	LAMICTAL 25MG CPR DISP	N03AX09	LAMOTRIGINE	22/09/09		30/06/09	
3400939282572	LAMOTRIGINE TVC 50MG CPR DISP 30	424	LAMICTAL 50MG CPR DISP	N03AX09	LAMOTRIGINE	22/09/09		30/06/09	
3400939283005	LAMOTRIGINE TVC 100MG CPR DISP 30	425	LAMICTAL 100MG CPR DISP	N03AX09	LAMOTRIGINE	22/09/09		30/06/09	
3400939283524	LAMOTRIGINE TVC 200MG CPR DISP 30	426	LAMICTAL 200MG CPR DISP	N03AX09	LAMOTRIGINE	22/09/09		30/06/09	
3400939285245	ROPINIROLE ACT 0,25MG CPR 12	717	REQUIP 0,25MG CPR	N04BC04	ROPINIROLE	22/09/09		06/10/09	29/02/12
3400939285306	ROPINIROLE ACT 0,25MG CPR 21	717	REQUIP 0,25MG CPR	N04BC04	ROPINIROLE	22/09/09		04/11/11	
3400939286945	ROPINIROLE ACT 0,50MG CPR 21	718	REQUIP 0,50MG CPR	N04BC04	ROPINIROLE	22/09/09		04/11/11	
3400939287027	ROPINIROLE ACT 0,50MG CPR 28	718	REQUIP 0,50MG CPR	N04BC04	ROPINIROLE	22/09/09		06/10/09	29/02/12
3400939288147	PERINDOPRIL INDAP QUA 2/0,625MG  30	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939288666	PERINDOPRIL INDAP QUA 2/0,625MG  90	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939289908	PERINDOPRIL INDAP MYL 2/0,625MG CPR 30	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939290447	PERINDOPRIL INDAP MYL 2/0,625MG CPR 90	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939291857	PERINDOPRIL INDAP TVC 2/0,625MG CPR 30	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	01/02/11		20/10/10	
3400939292397	PERINDOPRIL INDAP TVC 2/0,625MG CPR 90	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	01/02/11		20/10/10	
3400939293578	PERINDOPRIL INDAP QUA 4/1,25MG  30	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939294001	PERINDOPRIL INDAP QUA 4/1,25MG  90	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939295350	PERINDOPRIL INDAP MYL 4/1,25MG CPR 30	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939295701	PERINDOPRIL INDAP MYL 4/1,25MG CPR 90	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	12/02/10		23/12/09	
3400939297071	PERINDOPRIL INDAP TVC 4/1,25 MG CPR 30	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	01/02/11		20/10/10	
3400939297590	PERINDOPRIL INDAP TVC 4/1,25 MG CPR 90	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES	01/02/11		20/10/10	
3400939299372	ROPINIROLE ACT 1MG CPR 21	719	REQUIP 1MG CPR	N04BC04	ROPINIROLE	12/02/10		04/11/11	
3400939300764	ROPINIROLE ACT 2MG CPR 21	720	REQUIP 2MG CPR	N04BC04	ROPINIROLE	22/09/09		04/11/11	
3400939300825	ROPINIROLE ACT 2MG CPR 28	720	REQUIP 2MG CPR	N04BC04	ROPINIROLE	22/09/09		06/10/09	29/02/12
3400939301884	ROPINIROLE ACT 5MG CPR 21	721	REQUIP 5MG CPR	N04BC04	ROPINIROLE	12/02/10		04/11/11	
3400939302485	ROPINIROLE TVC 0,25MG CPR 21	717	REQUIP 0,25MG CPR	N04BC04	ROPINIROLE	12/05/10		15/05/09	
3400939303895	ROPINIROLE TVC 0,50MG CPR 21	718	REQUIP 0,50MG CPR	N04BC04	ROPINIROLE	12/05/10		15/05/09	
3400939303956	ROPINIROLE TVC 0,50MG CPR 28	718	REQUIP 0,50MG CPR	N04BC04	ROPINIROLE	12/05/10		25/11/11	
3400939304847	ROPINIROLE TVC 1MG CPR 21	719	REQUIP 1MG CPR	N04BC04	ROPINIROLE	12/05/10		15/05/09	
3400939305509	ROPINIROLE TVC 2MG CPR 21	720	REQUIP 2MG CPR	N04BC04	ROPINIROLE	12/05/10		15/05/09	
3400939305677	ROPINIROLE TVC 2MG CPR 28	720	REQUIP 2MG CPR	N04BC04	ROPINIROLE	12/05/10		25/11/11	
3400939306568	ROPINIROLE TVC 5MG CPR 21	721	REQUIP 5MG CPR	N04BC04	ROPINIROLE	12/05/10		15/05/09	
3400939307220	PANTOPRAZOLE QUG 40MG CPR  7	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
3400939307398	PANTOPRAZOLE QUG 40MG CPR  14	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
3400939307459	PANTOPRAZOLE QUG 40MG CPR  28	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	22/09/09		17/04/09	
