CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	PFHT,N,11,0	PPTTC,N,11,0	TFR,N,10,0	DT_DEB,D	DT_FIN,D
3400938827620	FOSINOPRIL EG 10MG CPR 30	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	465	685	842	01/03/12	30/11/13
3400938827620	FOSINOPRIL EG 10MG CPR 30	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	465	685	910	01/01/12	29/02/12
3400938827620	FOSINOPRIL EG 10MG CPR 30	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	465	685	931	01/01/11	31/12/11
3400938827859	FOSINOPRIL EG 10MG CPR 90	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	1798	2551	1924	01/12/13	
3400938827859	FOSINOPRIL EG 10MG CPR 90	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	1798	2551	2366	01/07/12	30/11/13
3400938827859	FOSINOPRIL EG 10MG CPR 90	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	1798	2551	2296	01/03/12	30/06/12
3400938827859	FOSINOPRIL EG 10MG CPR 90	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	1798	2551	2492	01/01/12	29/02/12
3400938827859	FOSINOPRIL EG 10MG CPR 90	557	FOZITEC 10MG CPR	C09AA09	FOSINOPRIL	1798	2551	2551	01/01/11	31/12/11
3400938827910	FOSINOPRIL EG 20MG CPR 30	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	557	809	809	01/12/13	
3400938827910	FOSINOPRIL EG 20MG CPR 30	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	557	809	998	01/03/12	30/11/13
3400938827910	FOSINOPRIL EG 20MG CPR 30	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	557	809	1139	01/01/12	29/02/12
3400938827910	FOSINOPRIL EG 20MG CPR 30	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	557	809	1165	01/01/11	31/12/11
3400938828221	FOSINOPRIL EG 20MG CPR 90	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	2280	3221	2275	01/12/13	
3400938828221	FOSINOPRIL EG 20MG CPR 90	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	2280	3221	2806	01/07/12	30/11/13
3400938828221	FOSINOPRIL EG 20MG CPR 90	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	2280	3221	2741	01/03/12	30/06/12
3400938828221	FOSINOPRIL EG 20MG CPR 90	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	2280	3221	3145	01/01/12	29/02/12
3400938828221	FOSINOPRIL EG 20MG CPR 90	559	FOZITEC 20MG CPR	C09AA09	FOSINOPRIL	2280	3221	3221	01/01/11	31/12/11
3400938828511	ENALAPRIL HCTZ TVC 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	2498	01/12/13	
3400938828511	ENALAPRIL HCTZ TVC 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3507	01/07/12	30/11/13
3400938828511	ENALAPRIL HCTZ TVC 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3415	01/01/12	30/06/12
3400938828511	ENALAPRIL HCTZ TVC 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3489	01/03/09	31/12/11
3400938829112	AMOXICILLINE ZYF 1G CPR DISP 6	0		J01CA04	AMOXICILLINE	150	278	278	01/01/12	
3400938829112	AMOXICILLINE ZYF 1G CPR DISP 6	0		J01CA04	AMOXICILLINE	150	278	262	20/11/08	31/12/11
3400938829341	AMOXICILLINE ZYF 1G CPR DISP 14	0		J01CA04	AMOXICILLINE	341	524	524	01/01/12	
3400938829341	AMOXICILLINE ZYF 1G CPR DISP 14	0		J01CA04	AMOXICILLINE	341	524	528	20/11/08	31/12/11
3400938839166	INDAPAMIDE ZEN LP 1,5MG CPR 30	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	407	609	609	01/12/13	
3400938839166	INDAPAMIDE ZEN LP 1,5MG CPR 30	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	407	609	703	01/03/12	30/11/13
3400938839456	INDAPAMIDE ZEN LP 1,5MG CPR 90	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	1365	2075	1702	01/12/13	
3400938839456	INDAPAMIDE ZEN LP 1,5MG CPR 90	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	1365	2075	1977	01/07/12	30/11/13
3400938839456	INDAPAMIDE ZEN LP 1,5MG CPR 90	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	1365	2075	1905	01/03/12	30/06/12
3400938840285	ENALAPRIL ACT 5MG CPR 84	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	912	1321	934	01/12/13	
3400938840285	ENALAPRIL ACT 5MG CPR 84	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	912	1321	1271	01/07/12	30/11/13
3400938840285	ENALAPRIL ACT 5MG CPR 84	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	912	1321	1192	01/03/12	30/06/12
3400938840285	ENALAPRIL ACT 5MG CPR 84	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	912	1321	1290	01/01/12	29/02/12
3400938840285	ENALAPRIL ACT 5MG CPR 84	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	912	1321	1321	10/02/09	31/12/11
3400938840346	ENALAPRIL ACT 20MG CPR 84	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2611	3615	2341	01/12/13	
3400938840346	ENALAPRIL ACT 20MG CPR 84	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2611	3615	3282	01/07/12	30/11/13
3400938840346	ENALAPRIL ACT 20MG CPR 84	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2611	3615	3215	01/03/12	30/06/12
3400938840346	ENALAPRIL ACT 20MG CPR 84	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2611	3615	3541	01/01/12	29/02/12
3400938840346	ENALAPRIL ACT 20MG CPR 84	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2611	3615	3615	10/02/09	31/12/11
3400938844368	CYPROTERONE ARW 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1209	01/12/13	
3400938844368	CYPROTERONE ARW 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1338	01/01/12	30/11/13
3400938844368	CYPROTERONE ARW 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1369	17/12/08	31/12/11
3400938844948	FOSINOPRIL HCTZ EG 20/12,5MG CPR 30	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	557	809	809	01/12/13	
3400938844948	FOSINOPRIL HCTZ EG 20/12,5MG CPR 30	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	557	809	998	01/01/12	30/11/13
3400938844948	FOSINOPRIL HCTZ EG 20/12,5MG CPR 30	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	557	809	1021	01/01/11	31/12/11
3400938845198	FOSINOPRIL HCTZ EG 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2275	01/12/13	
3400938845198	FOSINOPRIL HCTZ EG 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2806	01/07/12	30/11/13
3400938845198	FOSINOPRIL HCTZ EG 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2741	01/01/12	30/06/12
3400938845198	FOSINOPRIL HCTZ EG 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2807	01/01/11	31/12/11
3400938847031	QUINAPRIL HCTZ EG 20/12,5MG CPR 28	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	649	934	934	01/01/12	
3400938847031	QUINAPRIL HCTZ EG 20/12,5MG CPR 28	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	649	934	956	01/03/10	31/12/11
3400938858907	PHLOROGLUCINOL ZEN 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	232	01/01/12	
3400938858907	PHLOROGLUCINOL ZEN 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	212	23/10/09	31/12/11
3400938868722	PERINDOPRIL TVS 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	1743	01/12/13	
3400938868722	PERINDOPRIL TVS 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2042	01/03/12	30/11/13
3400938868722	PERINDOPRIL TVS 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2215	01/01/12	29/02/12
3400938868722	PERINDOPRIL TVS 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2268	01/04/11	31/12/11
3400938869033	PERINDOPRIL TVS 8MG CPR 90	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	4543	5903	4910	01/12/13	
3400938869033	PERINDOPRIL TVS 8MG CPR 90	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	4543	5903	5754	01/07/12	30/11/13
3400938869033	PERINDOPRIL TVS 8MG CPR 90	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	4543	5903	5410	01/03/12	30/06/12
3400938869033	PERINDOPRIL TVS 8MG CPR 90	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	4543	5903	5843	01/01/12	29/02/12
3400938869033	PERINDOPRIL TVS 8MG CPR 90	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	4543	5903	5903	01/04/11	31/12/11
3400938869552	PERINDOPRIL RTP 8MG CPR 30	0		C09AA04	PERINDOPRIL	1246	1743	1743	01/12/13	
3400938869552	PERINDOPRIL RTP 8MG CPR 30	0		C09AA04	PERINDOPRIL	1246	1743	2042	01/03/12	30/11/13
3400938869552	PERINDOPRIL RTP 8MG CPR 30	0		C09AA04	PERINDOPRIL	1246	1743	2215	01/01/12	29/02/12
3400938869552	PERINDOPRIL RTP 8MG CPR 30	0		C09AA04	PERINDOPRIL	1246	1743	2268	01/04/11	31/12/11
3400938869842	PERINDOPRIL RTP 8MG CPR 90	0		C09AA04	PERINDOPRIL	4543	5903	4910	01/12/13	
3400938869842	PERINDOPRIL RTP 8MG CPR 90	0		C09AA04	PERINDOPRIL	4543	5903	5754	01/07/12	30/11/13
3400938869842	PERINDOPRIL RTP 8MG CPR 90	0		C09AA04	PERINDOPRIL	4543	5903	5410	01/03/12	30/06/12
3400938869842	PERINDOPRIL RTP 8MG CPR 90	0		C09AA04	PERINDOPRIL	4543	5903	5843	01/01/12	29/02/12
3400938869842	PERINDOPRIL RTP 8MG CPR 90	0		C09AA04	PERINDOPRIL	4543	5903	5903	01/04/11	31/12/11
3400938871913	WYTENS 2,5MG/6,25MG CPR 30	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	426	633	633	01/03/12	
3400938872392	WYTENS 2,5MG/6,25MG CPR 90	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1774	01/07/12	
3400938872392	WYTENS 2,5MG/6,25MG CPR 90	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1699	01/03/12	30/06/12
3400938872514	WYTENS 5MG/6,25MG CPR 30	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	426	633	633	01/03/12	
3400938872804	WYTENS 5MG/6,25MG CPR 90	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1774	01/07/12	
3400938872804	WYTENS 5MG/6,25MG CPR 90	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1699	01/03/12	30/06/12
3400938873054	WYTENS 10MG/6,25MG CPR 30	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	426	633	633	01/03/12	
3400938873344	WYTENS 10MG/6,25MG CPR 90	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1774	01/07/12	
3400938873344	WYTENS 10MG/6,25MG CPR 90	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES	1213	1774	1699	01/03/12	30/06/12
3400938875416	BETAMETHASONE BGA 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	399	01/01/12	
3400938875416	BETAMETHASONE BGA 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	393	01/01/11	31/12/11
3400938877595	BETAMETHASONE ZTV 2MG CPR DISP 20	0		H02AB01	BETAMETHASONE	244	399	399	01/01/12	
3400938877595	BETAMETHASONE ZTV 2MG CPR DISP 20	0		H02AB01	BETAMETHASONE	244	399	393	01/01/11	31/12/11
3400938877885	BETAMETHASONE ARW 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	399	01/01/12	
3400938877885	BETAMETHASONE ARW 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	393	01/01/11	31/12/11
3400938878196	BETAMETHASONE EG 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	399	01/01/12	
3400938878196	BETAMETHASONE EG 2MG CPR DISP 20	732	CELESTENE 2MG CPR DISP	H02AB01	BETAMETHASONE	244	399	393	01/01/11	31/12/11
3400938908916	PERINDOPRIL EG 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	774	01/12/13	
3400938908916	PERINDOPRIL EG 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	901	01/03/12	30/11/13
3400938908916	PERINDOPRIL EG 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	975	01/01/12	29/02/12
3400938908916	PERINDOPRIL EG 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	997	01/04/11	31/12/11
3400938909517	PERINDOPRIL EG 2MG CPR 90	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	1934	2740	2176	01/12/13	
3400938909517	PERINDOPRIL EG 2MG CPR 90	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	1934	2740	2534	01/07/12	30/11/13
3400938909517	PERINDOPRIL EG 2MG CPR 90	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	1934	2740	2466	01/03/12	30/06/12
3400938909517	PERINDOPRIL EG 2MG CPR 90	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	1934	2740	2676	01/01/12	29/02/12
3400938909517	PERINDOPRIL EG 2MG CPR 90	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	1934	2740	2740	01/04/11	31/12/11
3400938910575	PERINDOPRIL EG 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1079	01/12/13	
3400938910575	PERINDOPRIL EG 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1259	01/03/12	30/11/13
3400938910575	PERINDOPRIL EG 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1364	01/01/12	29/02/12
3400938910575	PERINDOPRIL EG 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1396	01/04/11	31/12/11
3400938911176	PERINDOPRIL EG 4MG CPR 90	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	2753	3783	3037	01/12/13	
3400938911176	PERINDOPRIL EG 4MG CPR 90	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	2753	3783	3545	01/07/12	30/11/13
3400938911176	PERINDOPRIL EG 4MG CPR 90	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	2753	3783	3448	01/03/12	30/06/12
3400938911176	PERINDOPRIL EG 4MG CPR 90	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	2753	3783	3710	01/01/12	29/02/12
3400938911176	PERINDOPRIL EG 4MG CPR 90	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	2753	3783	3783	01/04/11	31/12/11
3400938923582	FOSINOPRIL HCTZ ACT 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2275	01/12/13	
3400938923582	FOSINOPRIL HCTZ ACT 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2806	01/07/12	30/11/13
3400938923582	FOSINOPRIL HCTZ ACT 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2741	01/01/12	30/06/12
3400938923582	FOSINOPRIL HCTZ ACT 20/12,5MG CPR 90	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	1587	2275	2807	01/01/11	31/12/11
3400938934410	BISOPROLOL ALM 10MG CPR 90	0		C07AB07	BISOPROLOL	1213	1774	1774	01/12/13	
3400938934410	BISOPROLOL ALM 10MG CPR 90	0		C07AB07	BISOPROLOL	1213	1774	1783	01/07/12	30/11/13
3400938934410	BISOPROLOL ALM 10MG CPR 90	0		C07AB07	BISOPROLOL	1213	1774	1708	01/01/12	30/06/12
3400938934410	BISOPROLOL ALM 10MG CPR 90	0		C07AB07	BISOPROLOL	1213	1774	1749	08/01/09	31/12/11
3400938939552	TRANDOLAPRIL ACT 2MG GELULE 30	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	466	686	686	01/12/13	
3400938939552	TRANDOLAPRIL ACT 2MG GELULE 30	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	466	686	756	01/03/12	30/11/13
3400938939552	TRANDOLAPRIL ACT 2MG GELULE 30	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	466	686	817	01/01/12	29/02/12
3400938939552	TRANDOLAPRIL ACT 2MG GELULE 30	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	466	686	836	01/01/11	31/12/11
3400938940091	IPRATROPIUM TVC 0,25MG/1ML ENF INHAL 30/1 ML	642	ATROVENT 0,25MG/1ML ENF SOL INHAL	R03BB01	IPRATROPIUM BROMURE	684	981	981	01/03/13	
3400938942163	DORZOLAMIDE BGA 2% COLLYRE 5ML 1/5 ML	0		S01EC03	DORZOLAMIDE	435	645	645	01/11/13	
3400938943283	TRANDOLAPRIL SDZ 0,5MG GELULE  28	0		C09AA10	TRANDOLAPRIL	143	269	269	01/12/13	
3400938943283	TRANDOLAPRIL SDZ 0,5MG GELULE  28	0		C09AA10	TRANDOLAPRIL	143	269	289	01/03/12	30/11/13
3400938943283	TRANDOLAPRIL SDZ 0,5MG GELULE  28	0		C09AA10	TRANDOLAPRIL	143	269	307	01/01/12	29/02/12
3400938943283	TRANDOLAPRIL SDZ 0,5MG GELULE  28	0		C09AA10	TRANDOLAPRIL	143	269	294	01/01/11	31/12/11
3400938943344	TRANDOLAPRIL SDZ 0,5MG GELULE  30	0		C09AA10	TRANDOLAPRIL	154	283	283	01/12/13	
3400938943344	TRANDOLAPRIL SDZ 0,5MG GELULE  30	0		C09AA10	TRANDOLAPRIL	154	283	305	01/03/12	30/11/13
3400938943344	TRANDOLAPRIL SDZ 0,5MG GELULE  30	0		C09AA10	TRANDOLAPRIL	154	283	324	01/01/12	29/02/12
3400938943344	TRANDOLAPRIL SDZ 0,5MG GELULE  30	0		C09AA10	TRANDOLAPRIL	154	283	312	01/01/11	31/12/11
3400938943405	TRANDOLAPRIL SDZ 0,5MG GELULE  84	0		C09AA10	TRANDOLAPRIL	494	740	696	01/12/13	
3400938943405	TRANDOLAPRIL SDZ 0,5MG GELULE  84	0		C09AA10	TRANDOLAPRIL	494	740	755	01/07/12	30/11/13
3400938943405	TRANDOLAPRIL SDZ 0,5MG GELULE  84	0		C09AA10	TRANDOLAPRIL	494	740	670	01/03/12	30/06/12
3400938943405	TRANDOLAPRIL SDZ 0,5MG GELULE  84	0		C09AA10	TRANDOLAPRIL	494	740	724	01/01/12	29/02/12
3400938943405	TRANDOLAPRIL SDZ 0,5MG GELULE  84	0		C09AA10	TRANDOLAPRIL	494	740	740	01/01/11	31/12/11
3400938943573	TRANDOLAPRIL SDZ 0,5MG GELULE  90	0		C09AA10	TRANDOLAPRIL	530	790	736	01/12/13	
3400938943573	TRANDOLAPRIL SDZ 0,5MG GELULE  90	0		C09AA10	TRANDOLAPRIL	530	790	801	01/07/12	30/11/13
3400938943573	TRANDOLAPRIL SDZ 0,5MG GELULE  90	0		C09AA10	TRANDOLAPRIL	530	790	716	01/03/12	30/06/12
3400938943573	TRANDOLAPRIL SDZ 0,5MG GELULE  90	0		C09AA10	TRANDOLAPRIL	530	790	773	01/01/12	29/02/12
3400938943573	TRANDOLAPRIL SDZ 0,5MG GELULE  90	0		C09AA10	TRANDOLAPRIL	530	790	790	01/01/11	31/12/11
3400938943863	TRANDOLAPRIL RTP 4MG GELULE 30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1057	01/12/13	
3400938943863	TRANDOLAPRIL RTP 4MG GELULE 30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1168	01/03/12	30/11/13
3400938943863	TRANDOLAPRIL RTP 4MG GELULE 30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1266	01/01/12	29/02/12
3400938943863	TRANDOLAPRIL RTP 4MG GELULE 30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1296	01/01/11	31/12/11
3400938944006	TRANDOLAPRIL RTP 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	2976	01/12/13	
3400938944006	TRANDOLAPRIL RTP 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3270	01/07/12	30/11/13
3400938944006	TRANDOLAPRIL RTP 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3200	01/03/12	30/06/12
3400938944006	TRANDOLAPRIL RTP 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3441	01/01/12	29/02/12
3400938944006	TRANDOLAPRIL RTP 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3515	01/01/11	31/12/11
3400938944525	PERINDOPRIL ACT 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	774	01/12/13	
3400938944525	PERINDOPRIL ACT 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	901	01/03/12	30/11/13
3400938944525	PERINDOPRIL ACT 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	975	01/01/12	29/02/12
3400938944525	PERINDOPRIL ACT 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	997	01/04/11	31/12/11
3400938944815	TRANDOLAPRIL SDZ 4MG GELULE  28	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	690	990	990	01/12/13	
3400938944815	TRANDOLAPRIL SDZ 4MG GELULE  28	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	690	990	1094	01/03/12	30/11/13
3400938944815	TRANDOLAPRIL SDZ 4MG GELULE  28	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	690	990	1185	01/01/12	29/02/12
3400938944815	TRANDOLAPRIL SDZ 4MG GELULE  28	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	690	990	1212	01/01/11	31/12/11
3400938944983	TRANDOLAPRIL SDZ 4MG GELULE  30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1057	01/12/13	
3400938944983	TRANDOLAPRIL SDZ 4MG GELULE  30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1168	01/03/12	30/11/13
3400938944983	TRANDOLAPRIL SDZ 4MG GELULE  30	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	740	1057	1266	01/01/12	29/02/12
