CIP,C,13	NOM_COURT,C,50	DT_EFFET,D	GEN_IND,C,1	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77
3400949740642	APOKINON 50M/10ML SOL INJ AMP 10/10 ML	02/11/11	0	0		N04BC07	APOMORPHINE
3400949741014	RISEDRONATE ACT 35MG CPR 4	25/11/10	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949741243	RISEDRONATE ACT 35MG CPR 12	25/11/10	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949741304	RISEDRONATE ACTAVIS 35 MG 1 BOITE DE 4, COMPRIMES	25/12/10	0	0			
3400949741472	RISEDRONATE ACTAVIS 35 MG 1 BOITE DE 12, COMPRIMES	25/12/10	0	0			
3400949741823	GENOTONORM 5,3MG/1ML PDR SOL INJ GO 1/1 ML	23/03/13	0	0		H01AC01	SOMATROPINE
3400949741991	GENOTONORM 5,3MG/1ML PDR SOL INJ GO 5/1 ML	23/03/13	0	0		H01AC01	SOMATROPINE
3400949742073	GENOTONORM 12MG/1ML PDR SOL INJ GO 1/1 ML	23/03/13	0	0		H01AC01	SOMATROPINE
3400949742134	GENOTONORM 12MG/1ML PDR SOL INJ GO 5/1 ML	23/03/13	0	0		H01AC01	SOMATROPINE
3400949745616	RISEDRONATE QUA 35MG CPR  4	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949745845	RISEDRONATE QUA 35MG CPR  12	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949746156	RISEDRONATE MYL 35MG CPR 4	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949746385	RISEDRONATE MYL 35MG CPR 12	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949748976	RISEDRONATE ZYD 35MG CPR 4	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949749119	RISEDRONATE ZYD 35MG CPR 12	16/09/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949750177	ZOLMITRIPTAN RBX 2,5MG CPR ORODISP 6	26/01/12	0	0		N02CC03	ZOLMITRIPTAN
3400949750467	ZOLMITRIPTAN RBX 2,5MG CPR ORODISP 12	26/01/12	0	0		N02CC03	ZOLMITRIPTAN
3400949751877	ZOLMITRIPTAN ARG 2,5MG CPR 6	22/03/12	1	880	ZOMIG 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949751938	ZOLMITRIPTAN ARG 2,5MG CPR 12	22/03/12	1	880	ZOMIG 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949752300	ZOLMITRIPTAN TVS 2,5MG CPR 6	12/04/12	0	0		N02CC03	ZOLMITRIPTAN
3400949752478	ZOLMITRIPTAN TVS 2,5MG CPR 12	12/04/12	0	0		N02CC03	ZOLMITRIPTAN
3400949752829	ZOLMITRIPTAN TVS 2,5MG CPR ORODISP 6	11/09/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949753079	ZOLMITRIPTAN TVS 2,5MG CPR ORODISP 12	11/09/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949753420	ZOLMITRIPTAN ARG 2,5MG CPR ORODISP 6	22/03/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949753659	ZOLMITRIPTAN ARG 2,5MG CPR ORODISP 12	22/03/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400949753949	OMEPRAZOLE ABT 10MG GELULE 14	20/12/13	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949754021	OMEPRAZOLE ABT 10MG GELULE 28	20/12/13	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949755141	OMEPRAZOLE ABT 20MG GELULE 7	06/12/13	0	0		A02BC01	OMEPRAZOLE
3400949755202	OMEPRAZOLE ABT 20MG GELULE 14	20/12/13	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949755370	OMEPRAZOLE ABT 20MG GELULE 28	20/12/13	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949757152	OMEPRAZOLE ACTAVIS FRANCE 10 MG 1 BOITE DE 14, GEL	30/01/14	0	0			
3400949757381	OMEPRAZOLE ACTAVIS FRANCE 10 MG 1 BOITE DE 28, GEL	30/01/14	0	0			
3400949758333	OMEPRAZOLE ACTAVIS FRANCE 20 MG 1 BOITE DE 7, GELU	30/01/14	0	0			
3400949758562	OMEPRAZOLE ACTAVIS FRANCE 20 MG 1 BOITE DE 14, GEL	30/01/14	0	0			
3400949758791	OMEPRAZOLE ACTAVIS FRANCE 20 MG 1 BOITE DE 28, GEL	30/01/14	0	0			
3400949759804	OMEPRAZOLE TVS 10MG GELULE 14	12/07/11	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949760053	OMEPRAZOLE TVS 10MG GELULE 28	12/07/11	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949761005	OMEPRAZOLE TVS 20MG GELULE 7	12/07/11	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949761173	OMEPRAZOLE TVS 20MG GELULE 14	12/07/11	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949761463	OMEPRAZOLE TVS 20MG GELULE 28	12/07/11	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949762415	OMEPRAZOLE ALM 10MG GELULE 14	21/02/14	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949762644	OMEPRAZOLE ALM 10MG GELULE 28	21/02/14	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949763535	OMEPRAZOLE ALM 20MG GELULE 7	21/02/14	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949763764	OMEPRAZOLE ALM 20MG GELULE 14	21/02/14	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949763993	OMEPRAZOLE ALM 20MG GELULE 28	21/02/14	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949765027	OMEPRAZOLE EGG 10MG GELULE 14	28/06/12	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949765256	OMEPRAZOLE EGG 10MG GELULE 28	28/06/12	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949766208	OMEPRAZOLE EGG 20MG GELULE 7	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949766376	OMEPRAZOLE EGG 20MG GELULE 14	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949766666	OMEPRAZOLE EGG 20MG GELULE 28	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949767786	OMEPRAZOLE ZF 10MG GELULE 14	28/06/12	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949767908	OMEPRAZOLE ZF 10MG GELULE 28	28/06/12	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400949768967	OMEPRAZOLE ZF 20MG GELULE 7	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949769049	OMEPRAZOLE ZF 20MG GELULE 14	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949769278	OMEPRAZOLE ZF 20MG GELULE 28	28/06/12	1	312	MOPRAL 20MG GELULE                  | ZOLTUM 20MG GELULE	A02BC01	OMEPRAZOLE
3400949778492	PERINDOPRIL ISD 2MG CPR 30	04/02/11	0	0		C09AA04	PERINDOPRIL
3400949778782	PERINDOPRIL ISD 2MG CPR 90	04/02/11	0	0		C09AA04	PERINDOPRIL
3400949779215	PERINDOPRIL ISD 4MG CPR 30	12/07/11	1	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL
3400949779505	PERINDOPRIL ISD 4MG CPR 90	12/07/11	1	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL
3400949780105	PERINDOPRIL ISD 8MG CPR 30	12/07/11	1	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL
3400949780563	PERINDOPRIL ISD 8MG CPR 90	12/07/11	1	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL
3400949788149	RISEDRONATE EVO 35MG CPR 4	12/07/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949788378	RISEDRONATE EVO 35MG CPR 12	12/07/11	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400949790388	METFORMINE ACT 500MG CPR PEL 30	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949790449	METFORMINE ACT 500MG CPR PEL 30	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949791279	METFORMINE ACT 500MG CPR PEL 90	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949791330	METFORMINE ACT 500MG CPR PEL 90	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949791620	METFORMINE ACT 850MG CPR PELL 30	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949791798	METFORMINE ACT 850MG CPR PELL 30	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949792511	METFORMINE ACT 850MG CPR PELL 30	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949792689	METFORMINE ACT 850MG CPR PELL 90	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949792979	METFORMINE ACT 1000MG CPR PELL 30	09/07/11	0	0		A10BA02	METFORMINE
3400949793051	METFORMINE ACT 1000MG CPR PELL 30	09/07/11	0	0		A10BA02	METFORMINE
3400949793570	METFORMINE ACT 1000MG CPR PELL 90	09/07/11	0	0		A10BA02	METFORMINE
3400949793631	METFORMINE ACT 1000MG CPR PELL 90	09/07/11	0	0		A10BA02	METFORMINE
3400949793921	MYCOPHENOLATE MOFETIL MYLAN 500 MG 1 BOITE DE 50,	02/10/13	0	0			
3400949794812	METFORMINE ACT 500MG CPR PEL 30	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949794980	METFORMINE ACT 500MG CPR PEL 90	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949795291	METFORMINE ACT 500MG CPR PEL 30	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949795352	METFORMINE ACT 500MG CPR PEL 90	12/07/11	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949796014	METFORMINE ACT 850MG CPR PELL 30	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949796182	METFORMINE ACT 850MG CPR PELL 90	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949796472	METFORMINE ACT 850MG CPR PELL 30	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949796533	METFORMINE ACT 850MG CPR PELL 90	12/07/11	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400949797943	METFORMINE ACT 1000MG CPR PELL 30	09/07/11	0	0		A10BA02	METFORMINE
3400949798193	METFORMINE ACT 1000MG CPR PELL 90	09/07/11	0	0		A10BA02	METFORMINE
3400949798544	METFORMINE ACT 1000MG CPR PELL 90	09/07/11	0	0		A10BA02	METFORMINE
3400949798773	METFORMINE ACT 1000MG CPR PELL 90	09/07/11	0	0		A10BA02	METFORMINE
3400949800308	METFORMINE EG 500MG CPR 30	24/07/13	1	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE
3400949812134	BREAKYL 200MCG FILM ORODISP 10	19/01/13	0	0		N02AB03	FENTANYL
3400949814664	AMOROLFINE TVC 5% VERNIS MED 1/2,5 ML	12/07/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949814725	AMOROLFINE ISD 5% VERNIS MED 1/2,5 ML	12/07/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949814893	AMOROLFINE ARW 5% VERNIS MED 20SP 1/2,5 ML	01/02/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949814954	AMOROLFINE MYL 5% VERNIS MED 1/2,5 ML	12/07/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949815036	AMOROLFINE EG 5% V.2,5ML 10SP 1/2,5 ML	12/07/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949815265	AMOROLFINE RTP 5% VERNIS MED 1/2,5 ML	12/07/11	1	815	LOCERYL 5% VERNIS MEDICAMENTEUX	D01AE16	AMOROLFINE
3400949815494	PAROXETINE PHR LAB 20MG CPR 14	12/07/11	1	311	DEROXAT 20MG CPR	N06AB05	PAROXETINE
3400949815845	TASIGNA 150MG GELULE 28	23/02/12	0	0		L01XE08	NILOTINIB
3400949815906	TASIGNA 150MG GELULE 112	23/02/12	0	0		L01XE08	NILOTINIB
3400949818396	BINOCRIT 20 000UI/0,5ML SER INJ DISP 1/,5 ML	13/07/11	0	0		B03XA01	ERYTHROPOIETINE
3400949818518	BINOCRIT 30 000UI/0,75ML SER INJ 1/,75 ML	13/07/11	0	0		B03XA01	ERYTHROPOIETINE
3400949818747	BINOCRIT 40 000UI/1ML SER INJ 1/1 ML	13/07/11	0	0		B03XA01	ERYTHROPOIETINE
3400949819348	VALSARTAN/HCTZ EG 80/12,5MG CPR 30	12/07/11	1	877	COTAREG 80MG/12,5MG CPR             | NISISCO 80MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949819638	VALSARTAN/HCTZ EG 80/12,5MG CPR 90	12/07/11	1	877	COTAREG 80MG/12,5MG CPR             | NISISCO 80MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949820528	VALSARTAN/HCTZ EG 160/12,5MG CPR 30	12/07/11	1	878	COTAREG 160MG/12,5MG CPR            | NISISCO 160MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949820818	VALSARTAN/HCTZ EG 160/12,5MG CPR 90	12/07/11	1	878	COTAREG 160MG/12,5MG CPR            | NISISCO 160MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949820986	VALSARTAN/HCTZ EG 160/25MG CPR 30	12/07/11	1	879	COTAREG 160MG/25MG CPR              | NISISCO 160MG/25MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949821297	VALSARTAN/HCTZ EG 160/25MG CPR 90	12/07/11	1	879	COTAREG 160MG/25MG CPR              | NISISCO 160MG/25MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400949821938	REANUTRIFLEX OMEG G144/N8/E 625ML 5/625 ML	15/02/12	0	0		B05BA10	ASSOCIATIONS
3400949822010	REANUTRIFLEX OMEG G144/N8/E 1250ML 5/1250 ML	15/02/12	0	0		B05BA10	ASSOCIATIONS
3400949822188	REANUTRIFLEX OMEG G144/N8/E 1875ML 5/1875 ML	15/02/12	0	0		B05BA10	ASSOCIATIONS
3400949822768	REPAGLINIDE ACT 0,5MG CPR 90	12/07/11	1	1043	NOVONORM 0,5MG CPR	A10BX02	REPAGLINIDE
3400949823079	REPAGLINIDE ACT 0,5MG CPR 270	12/07/11	1	1043	NOVONORM 0,5MG CPR	A10BX02	REPAGLINIDE
3400949823420	MEDNUTRIFLEX OMEG G120/N5,4/E 1250ML 5/1250 ML	15/02/12	0	0		B05BA10	ASSOCIATIONS
3400949823598	MEDNUTRIFLEX OMEG G120/N5,4/E 1875ML 5/1875 ML	15/02/12	0	0		B05BA10	ASSOCIATIONS
3400949824250	ACARBOSE ARW 50MG CPR 90	30/06/10	1	850	GLUCOR 50MG CPR	A10BF01	ACARBOSE
3400949824540	ACARBOSE ARW 100MG CPR 90	12/07/11	1	851	GLUCOR 100MG CPR	A10BF01	ACARBOSE
3400949854936	JEXT 150MCG INJ STY 15ML 1/15 ML	14/11/12	0	0		C01CA24	EPINEPHRINE
3400949855018	JEXT 300MCG INJ STY 30ML 1/30 ML	14/11/12	0	0		C01CA24	EPINEPHRINE
3400949855827	LETROZOLE SUN 2,5MG CPR 30	12/07/11	1	882	FEMARA 2,5MG CPR	L02BG04	LETROZOLE
3400949855995	ALLOPURINOL PHR LAB 100MG CPR 28	12/02/10	1	215	ZYLORIC 100MG CPR	M04AA01	ALLOPURINOL
3400949856367	AMIODARONE ISD 200MG CPR 30	16/09/11	1	99	CORDARONE 200MG CPR	C01BD01	AMIODARONE
3400949856718	REPAGLINIDE ACT 1MG CPR 90	12/07/11	1	862	NOVONORM 1MG CPR	A10BX02	REPAGLINIDE
3400949857029	REPAGLINIDE ACT 1MG CPR 270	12/07/11	1	862	NOVONORM 1MG CPR	A10BX02	REPAGLINIDE
3400949857319	ALLOPURINOL PHR LAB 200MG CPR 28	12/07/11	1	181	ZYLORIC 200MG CPR	M04AA01	ALLOPURINOL
3400949857548	ALLOPURINOL PHR LAB 300MG CPR 28	12/07/11	1	149	ZYLORIC 300MG CPR	M04AA01	ALLOPURINOL
3400949858439	PENTASA 1G CPR 60	11/01/12	0	0		A07EC02	MESALAZINE
3400949858958	TRANDOLAPRIL PFIZER 0,5 MG GELULE 30	12/07/11	1	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL
3400949859559	TRANDOLAPRIL PFIZER 0,5 MG GELULE 90	12/07/11	1	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL
3400949859900	JALRA 50 MG CPR 30	11/01/12	0	0		A10BH02	VILDAGLIPTINE
3400949860098	JALRA 50 MG CPR 60	11/01/12	0	0		A10BH02	VILDAGLIPTINE
3400949861798	ICANDRA 50MG/1000MG CPR 60	11/01/12	0	0		A10BD07	METFORMINE ET SITAGLIPTINE
3400949867882	TRANDOLAPRIL PFIZER 2 MG GELULE 30	12/07/11	1	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL
3400949868315	TRANDOLAPRIL PFIZER 2 MG GELULE 90	12/07/11	1	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL
3400949869145	TRANDOLAPRIL PFIZER 4 MG GELULE 30	12/07/11	1	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL
3400949869725	TRANDOLAPRIL PFIZER 4 MG GELULE 90	12/07/11	1	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL
3400949870554	REPAGLINIDE ACT 2MG CPR 90	12/07/11	1	1044	NOVONORM 2MG CPR	A10BX02	REPAGLINIDE
3400949870844	REPAGLINIDE ACT 2MG CPR 270	12/07/11	1	1044	NOVONORM 2MG CPR	A10BX02	REPAGLINIDE
3400949871445	REPAGLINIDE CRT 0,5MG CPR 90	10/05/12	1	1043	NOVONORM 0,5MG CPR	A10BX02	REPAGLINIDE
3400949872565	REPAGLINIDE RBX 0,5MG CPR 90	10/05/12	1	1043	NOVONORM 0,5MG CPR	A10BX02	REPAGLINIDE
3400949872855	REPAGLINIDE RANBAXY 0,5 MG 1 BOITE DE 270, COMPRIM	12/04/12	0	0			
3400949873517	REPAGLINIDE RBX 1MG CPR 90	10/05/12	1	862	NOVONORM 1MG CPR	A10BX02	REPAGLINIDE
3400949873807	REPAGLINIDE RANBAXY 1 MG 1 BOITE DE 270, COMPRIMES	12/04/12	0	0			
3400949874408	REPAGLINIDE CRT 1MG CPR 90	10/05/12	1	862	NOVONORM 1MG CPR	A10BX02	REPAGLINIDE
3400949875986	REPAGLINIDE CRT 2MG CPR 90	10/05/12	1	1044	NOVONORM 2MG CPR	A10BX02	REPAGLINIDE
3400949876877	REPAGLINIDE RBX 2MG CPR 90	10/05/12	1	1044	NOVONORM 2MG CPR	A10BX02	REPAGLINIDE
3400949877188	REPAGLINIDE RANBAXY 2 MG 1 BOITE DE 270, COMPRIMES	12/04/12	0	0			
3400949877539	DORZOLAMIDE EG 2% COLLYRE 5ML 1/5 ML	12/07/11	1	810	TRUSOPT 20 MG/ML COLLYRE FL 5ML	S01EC03	DORZOLAMIDE
3400949878130	VALACICLOVIR PFZ 500MG CPR  10	12/07/11	1	800	ZELITREX 500MG CPR	J05AB11	VALACICLOVIR
3400949878598	VALACICLOVIR PFZ 500MG CPR  42	12/07/11	1	800	ZELITREX 500MG CPR	J05AB11	VALACICLOVIR
3400949878888	VALACICLOVIR PFZ 500MG CPR  112	12/07/11	1	800	ZELITREX 500MG CPR	J05AB11	VALACICLOVIR
3400949879021	COMBODART 0,5MG/0,4MG GELU 1/200 ML	23/02/13	0	0		G04CB02	DUTASTERIDE
3400949879250	FOSFOPHARM AD 3G GRANULES SACHET 1/8 G	28/06/12	1	858	MONURIL 3G GRANULES SACHET          | URIDOZ 3G GRANULES SACHET	J01XX01	FOSFOMYCINE
3400949880898	ALFUZOSINE PFZ LP 10MG CPR  30	14/05/11	0	0		G04CA01	ALFUZOSINE
3400949881789	ANASTROZOLE GERDA 1MG CPR 30	26/03/11	0	0		L02BG03	ANASTROZOLE
3400949882151	LETROZOLE KABI 2,5MG CPR  30	08/06/11	0	0		L02BG04	LETROZOLE
3400949882731	NEBIVOLOL ISD 5MG CPR 30	12/07/11	1	914	NEBILOX 5MG CPR                     | TEMERIT 5MG CPR	C07AB12	NEBIVOLOL
3400949882960	ATORVASTATINE PFZ 10MG CPR 28	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949883103	ATORVASTATINE PFZ 10MG CPR 90	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949884452	MONTELUKAST KRK 4MG CPR CROQ 28	09/11/12	0	0		R03DC03	MONTELUKAST
3400949886234	MONTELUKAST KRK 5MG CPR CROQ 28	12/07/11	1	925	SINGULAIR 5MG CPR	R03DC03	MONTELUKAST
3400949887415	BRILIQUE 90MG CPR 60	23/06/12	0	0		B01AC24	TICAGRELOR
3400949887705	ATORVASTATINE PFZ 20MG CPR 28	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949887934	ATORVASTATINE PFZ 20MG CPR 90	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949888184	ATORVASTATINE PFZ 40MG CPR 28	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949888306	ATORVASTATINE PFZ 40MG CPR 90	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949888535	ATORVASTATINE PFZ 80MG CPR 28	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949888825	ATORVASTATINE PFZ 80MG CPR 90	08/02/12	0	0		C10AA05	ATORVASTATINE
3400949890774	TERBINAFINE BIOSTABILEX 250MG CPR 14	12/07/11	1	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE
3400949890835	TERBINAFINE BIOSTABILEX 250MG CPR 28	12/07/11	1	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE
3400949891436	PERINDOPRIL PHR LAB 8MG CPR 30	12/07/11	1	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL
3400949892037	BUDESONIDE ISD 1MG/2ML SUSP INH 20/2 ML	15/03/11	1	304	PULMICORT 1MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400949892907	BICALUTAMIDE ISD 50 MG CPR 30	15/03/11	1	589	CASODEX 50MG CPR	L02BB03	BICALUTAMIDE
3400949894857	LOSARTAN HCTZ ISD 100/12,5MG CPR 30	23/02/11	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400949895229	LOSARTAN HCTZ ISD 100/12,5MG CPR 90	23/02/11	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400949896110	BISOPROLOL ZYF 5MG CPR 30	12/07/11	1	552	CARDENSIEL 5MG CPR                  | CARDIOCOR 5MG CPR	C07AB07	BISOPROLOL
3400949896639	BISOPROLOL ZYF 2,5MG CPR 30	12/07/11	1	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL
3400949898879	BISOPROLOL ZYF 1,25MG CPR 30	12/07/11	1	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL
3400949899760	NEBIVOLOL ISD 5MG CPR 90	12/07/11	1	914	NEBILOX 5MG CPR                     | TEMERIT 5MG CPR	C07AB12	NEBIVOLOL
3400949900114	LOSARTAN ISD 50MG CPR 30	12/07/11	1	678	COZAAR 50MG CPR	C09CA01	LOSARTAN
3400949900404	LOSARTAN ISD 50MG CPR 90	12/07/11	1	678	COZAAR 50MG CPR	C09CA01	LOSARTAN
3400949902934	LOSARTAN ISD 100MG CPR 30	12/07/11	1	677	COZAAR 100MG CPR	C09CA01	LOSARTAN
3400949903306	LOSARTAN ISD 100MG CPR 90	12/07/11	1	677	COZAAR 100MG CPR	C09CA01	LOSARTAN
3400949903535	BISOPROLOL MYLAN 1,25 MG 1 BOITE DE 30, COMPRIMES	21/08/13	0	0			
3400949903993	BISOPROLOL MYLAN 2,5 MG, 1 BOITE DE 30, COMPRIMES	21/08/13	0	0			
3400949904365	BISOPROLOL MYLAN 3,75 MG 1 BOITE DE 30, COMPRIMES	21/08/13	0	0			
3400949904655	BISOPROLOL MYLAN 5 MG, 1 BOITE DE 30, COMPRIMES PE	21/08/13	0	0			
3400949904945	BISOPROLOL MYLAN 7,5 MG, 1 BOITE DE 30, COMPRIMES	21/08/13	0	0			
3400949905195	PRAMIPEXOLE ARW 0,18MG CPR  30	21/12/11	1	935	SIFROL 0,18MG CPR	N04BC05	PRAMIPEXOLE
3400949905256	PRAMIPEXOLE ARW 0,18MG CPR  100	21/12/11	1	935	SIFROL 0,18MG CPR	N04BC05	PRAMIPEXOLE
3400949905485	BISOPROLOL MYLAN PHARMA 10 MG 1 BOITE DE 30, COMPR	21/08/13	0	0			
3400949908158	PRAMIPEXOLE ARW 0,7MG CPR  30	21/12/11	1	936	SIFROL 0,7MG CPR	N04BC05	PRAMIPEXOLE
3400949908219	PRAMIPEXOLE ARW 0,7MG CPR  100	21/12/11	1	936	SIFROL 0,7MG CPR	N04BC05	PRAMIPEXOLE
